Transcript stable ID	Gene name	UniProtKB/Swiss-Prot ID
ENST00000410009	CD207	Q9UJ71
ENST00000272438	TEX261	Q6UWH6
ENST00000357203	C3orf18	Q9UK00
ENST00000674203	IL12RB2	Q99665
ENST00000621469	MAPKAPK3	Q16644
ENST00000374840	ALPL	P05186
ENST00000361354	NCKAP1	Q9Y2A7
ENST00000607574	SMIM32	A0A1B0GUA5
ENST00000355552	TPRA1	Q86W33
ENST00000234256	SLC1A4	P43007
ENST00000456475	OR4F3	Q6IEY1
ENST00000239444	PCDHB8	Q9UN66
ENST00000270349	SLC6A3	Q01959
ENST00000231368	LNPEP	Q9UIQ6
ENST00000652347	IL31RA	Q8NI17
ENST00000368521	C1orf43	Q9BWL3
ENST00000325722	KIAA0319L	Q8IZA0
ENST00000274721	GFRA3	O60609
ENST00000283206	TMEM87B	Q96K49
ENST00000426820	HIPK1	Q86Z02
ENST00000359318	AADACL3	Q5VUY0
ENST00000296666	PRRC1	Q96M27
ENST00000312637	FAM174A	Q8TBP5
ENST00000376221	AADACL4	Q5VUY2
ENST00000347310	IL23R	Q5VWK5
ENST00000376085	LRRC38	Q5VT99
ENST00000323146	SLC35A4	Q96G79
ENST00000371225	TACSTD2	P09758
ENST00000426263	SLC2A1	P11166
ENST00000369769	KCNA3	P22001
ENST00000263440	ALG6	Q9Y672
ENST00000442510	PTPRC	P08575
ENST00000362007	GLMP	Q8WWB7
ENST00000366661	TTC13	Q8NBP0
ENST00000310256	ARV1	Q9H2C2
ENST00000309777	TMEM234	Q8WY98
ENST00000262348	WLS	Q5T9L3
ENST00000332839	SLC8A1	P32418
ENST00000368476	CHRNB2	P17787
ENST00000271915	KCNN3	Q9UGI6
ENST00000697682	TMEM275	A0A0U1RQS6
ENST00000349431	UBE2J2	Q8N2K1
ENST00000379116	SCNN1D	P51172
ENST00000539935	CACNB4	O00305
ENST00000369111	CA14	Q9ULX7
ENST00000369109	APH1A	Q96BI3
ENST00000283254	SCN3A	Q9NY46
ENST00000339381	TAS1R3	Q7RTX0
ENST00000309212	MXRA8	Q9BRK3
ENST00000392283	PPIL3	Q9H2H8
ENST00000374076	TMEM222	Q9H0R3
ENST00000374030	CD164L2	Q6UWJ8
ENST00000319423	OR6B2	Q6IFH4
ENST00000272602	CNGA3	Q16281
ENST00000409851	INPP4A	Q96PE3
ENST00000357765	UNC50	Q53HI1
ENST00000568484	TEX51	A0A1B0GUA7
ENST00000340381	TMEM201	Q5SNT2
ENST00000377298	CLSTN1	O94985
ENST00000304593	MFF	Q9GZY8
ENST00000054666	VAMP3	Q15836
ENST00000377507	TNFRSF9	Q07011
ENST00000271450	FCGR2A	P12318
ENST00000410020	DYSF	O75923
ENST00000367157	NUAK2	Q9H093
ENST00000367153	LEMD1	Q68G75
ENST00000294785	NCSTN	Q92542
ENST00000367057	CR2	P20023
ENST00000367019	SYT14	Q8NB59
ENST00000342788	ERBB4	Q15303
ENST00000332142	KCNH7	Q9NS40
ENST00000358120	OR2L13	Q8N349
ENST00000373337	TMEM35B	Q8NCS4
ENST00000375371	TAS1R2	Q8TE23
ENST00000379236	TNFRSF4	P43489
ENST00000362089	CD247	P20963
ENST00000367615	NPHS2	Q9NP85
ENST00000357172	CEPT1	Q9Y6K0
ENST00000329321	GPR39	O43194
ENST00000344420	SLC35F6	Q8N357
ENST00000354545	RMDN2	Q96LZ7
ENST00000378954	ATL2	Q8NHH9
ENST00000281961	TMEM178A	Q8NBL3
ENST00000258456	GPR45	Q9Y5Y3
ENST00000295408	MERTK	Q12866
ENST00000376810	UBIAD1	Q9Y5Z9
ENST00000426406	OR4F29	Q6IEY1
ENST00000368680	NPR1	P16066
ENST00000641019	OR6B3	Q8NGW1
ENST00000624995	SLC27A3	Q5K4L6
ENST00000272433	SFXN5	Q8TD22
ENST00000302127	KCND3	Q9UK17
ENST00000271751	KCNH1	O95259
ENST00000258439	TMEM127	O75204
ENST00000332831	OR4F16	Q6IEY1
ENST00000439118	ITPRIPL1	Q6GPH6
ENST00000359209	KIRREL1	Q96J84
ENST00000672824	SMIM42	A0A5F9ZH02
ENST00000674085	CD1D	P15813
ENST00000233202	SLC11A1	P49279
ENST00000356388	SPRED2	Q7Z698
ENST00000263955	STK17B	O94768
ENST00000674923	SCN1A	P35498
ENST00000367268	SYT2	Q8N9I0
ENST00000610745	CYP1B1	Q16678
ENST00000374024	GPR3	P46089
ENST00000341785	FAM163A	Q96GL9
ENST00000609928	TOR1AIP2	Q8NFQ8
ENST00000357681	ATP2B4	P23634
ENST00000322753	MICOS10	Q5TGZ0
ENST00000289753	HTR6	P50406
ENST00000254090	FMO5	P49326
ENST00000438567	SLC5A9	Q2M3M2
ENST00000283249	ITGB6	P18564
ENST00000392701	GALNT3	Q14435
ENST00000343067	EPB41	P11171
ENST00000684293	ITGA6	P23229
ENST00000343813	ICMT	O60725
ENST00000377893	GPR153	Q6NV75
ENST00000622030	SRD5A2	P31213
ENST00000378821	TMEM88B	A6NKF7
ENST00000315285	SPAST	Q9UBP0
ENST00000281772	KANSL1L	A0AUZ9
ENST00000281382	PIGF	Q07326
ENST00000361361	ENTREP3	P81408
ENST00000368559	NUP210L	Q5VU65
ENST00000374619	HTR1D	P28221
ENST00000437356	TMEM169	Q96HH4
ENST00000273067	MARCHF4	Q9P2E8
ENST00000524377	NTRK1	P04629
ENST00000367573	CACNA1E	Q15878
ENST00000328299	ST6GALNAC3	Q8NDV1
ENST00000258229	PCNX2	A6NKB5
ENST00000366621	KCNK1	O00180
ENST00000337894	ADORA1	P30542
ENST00000371923	CYP4B1	P13584
ENST00000310638	CYP4A11	Q02928
ENST00000651561	BSND	Q8WZ55
ENST00000378733	TMEM240	Q5SV17
ENST00000306666	PTGER3	P43115
ENST00000346436	CLCN6	P51797
ENST00000376572	KIAA2013	Q8IYS2
ENST00000373048	EPHA10	Q5JZY3
ENST00000243167	FAAH	O00519
ENST00000371494	SLC1A7	O00341
ENST00000606498	TM2D1	Q9BX74
ENST00000263688	SUCO	Q9UBS9
ENST00000367287	TIMM17A	Q99595
ENST00000323699	DEGS1	O15121
ENST00000272133	CNIH3	Q8TBE1
ENST00000373471	FNDC5	Q8NAU1
ENST00000682931	GPR161	Q8N6U8
ENST00000367033	PLXNA2	O75051
ENST00000370791	MIGA1	Q8NAN2
ENST00000373106	CSF3R	Q99062
ENST00000375847	DNAJC16	Q9Y2G8
ENST00000368034	CD244	Q9BZW8
ENST00000368026	F11R	Q9Y624
ENST00000072644	YIPF1	Q9Y548
ENST00000361921	DIO1	P49895
ENST00000371360	LDLRAD1	Q5T700
ENST00000234831	TMEM59	Q9BXS4
ENST00000294507	LAPTM5	Q13571
ENST00000339394	SDC3	O75056
ENST00000373736	NKAIN1	Q4KMZ8
ENST00000263694	SNRNP40	Q96DI7
ENST00000373709	SERINC2	Q96SA4
ENST00000374332	MAN1C1	Q9NR34
ENST00000366485	OR14A2	Q96R54
ENST00000374276	SLC30A2	Q9BRI3
ENST00000374269	PDIK1L	Q8N165
ENST00000433939	ZNF593OS	A0A0U1RRA0
ENST00000527748	GPR61	Q9BZJ8
ENST00000366542	CEP170	Q5SW79
ENST00000362061	CACNA1S	Q13698
ENST00000606911	TOR1AIP1	Q5JTV8
ENST00000366574	RYR2	Q92736
ENST00000367975	SDHC	Q99643
ENST00000368122	ACKR1	Q16570
ENST00000302631	SCAMP3	O14828
ENST00000367714	SLC9C2	Q5TAH2
ENST00000417563	TEX50	A0A1B0GTY4
ENST00000616661	DHRS3	O75911
ENST00000439858	TMEM125	Q96AQ2
ENST00000523677	C1orf210	Q8IVY1
ENST00000372476	TIE1	P35590
ENST00000367137	SLC41A1	Q8IVJ1
ENST00000358024	TMCC2	O75069
ENST00000367147	MFSD4A	Q8N468
ENST00000367145	SLC45A3	Q96JT2
ENST00000371269	DHCR24	Q15392
ENST00000371268	TMEM61	Q8N0U2
ENST00000644903	KCNJ10	P78508
ENST00000368090	PIGM	Q9H3S5
ENST00000368088	KCNJ9	Q92806
ENST00000314485	IGSF8	Q969P0
ENST00000361216	ATP1A2	P50993
ENST00000368081	ATP1A4	Q13733
ENST00000355485	VANGL1	Q8TAA9
ENST00000369503	SLC22A15	Q8IZD6
ENST00000370205	ALG14	Q96F25
ENST00000369626	SLC16A1	P53985
ENST00000361127	LRIG2	O94898
